species,family,dayTemp,nightTemp,stemLen1,leafNum1,stemLen2,leafNum2,rgrStem,rgrLeaf
eas,101,35,20,0.4,4,0.5,4,0.035714286,0
eas,101,35,20,0.6,6,0.8,8,0.047619048,0.047619048
eas,101,35,20,0.3,6,0.4,6,0.047619048,0
eas,101,35,20,0.6,6,1,8,0.095238095,0.047619048
eas,101,40,25,0.9,6,1.1,6,0.031746032,0
eas,101,40,25,0.6,6,0.9,8,0.071428571,0.047619048
eas,101,40,25,0.6,6,0.7,6,0.023809524,0
eas,101,40,25,0.6,6,0.6,6,0,0
eas,101,45,30,0.6,6,1,6,0.095238095,0
eas,101,45,30,0.7,6,0.9,6,0.040816327,0
eas,101,45,30,0.4,6,0.6,6,0.071428571,0
eas,101,45,30,0.7,6,0.7,6,0,0
eas,101,50,35,0.3,4,0,0,0,0
eas,101,50,35,0.3,4,0,0,0,0
eas,101,50,35,0.6,4,0,0,0,0
eas,101,50,35,0.9,4,0,0,0,0
eas,102,15,0,0.1,6,0.1,6,0,0
eas,102,15,0,0.4,6,0.5,6,0.035714286,0
eas,102,15,0,0.6,6,0.6,6,0,0
eas,102,15,0,0.4,4,0.4,6,0,0.071428571
eas,102,20,5,0.6,8,0.6,12,0,0.071428571
eas,102,20,5,0.5,6,0.5,6,0,0
eas,102,20,5,0.5,6,0.7,6,0.057142857,0
eas,102,20,5,0.6,6,0.7,6,0.023809524,0
eas,102,25,10,0.3,6,0.5,6,0.095238095,0
eas,102,25,10,0.3,6,0.5,6,0.095238095,0
eas,102,25,10,0.3,6,0.4,6,0.047619048,0
eas,102,25,10,0.6,6,0.7,6,0.023809524,0
eas,102,30,15,0.6,6,0.7,8,0.023809524,0.047619048
eas,102,30,15,0.4,4,0.5,6,0.035714286,0.071428571
eas,102,30,15,0.4,6,0.8,12,0.142857143,0.142857143
eas,102,30,15,0.5,6,0.9,8,0.114285714,0.047619048
eas,102,35,20,0.5,6,0.6,6,0.028571429,0
eas,102,35,20,0.5,6,0.7,8,0.057142857,0.047619048
eas,102,35,20,0.4,6,0.8,8,0.142857143,0.047619048
eas,102,35,20,0.3,6,0.5,8,0.095238095,0.047619048
eas,102,40,25,0.5,6,0.6,6,0.028571429,0
eas,102,40,25,0.3,6,0.5,8,0.095238095,0.047619048
eas,102,40,25,0.2,4,0.3,6,0.071428571,0.071428571
eas,102,40,25,0.8,4,0.8,6,0,0.071428571
eas,102,45,30,0.7,6,1,8,0.06122449,0.047619048
eas,102,45,30,0.5,4,0.7,4,0.057142857,0
eas,102,45,30,0.4,6,0.5,6,0.035714286,0
eas,102,45,30,0.5,6,0.6,6,0.028571429,0
eas,102,50,35,0.4,4,0,0,0,0
eas,102,50,35,0.3,4,0,0,0,0
eas,102,50,35,0.2,4,0,0,0,0
eas,102,50,35,0.5,4,0,0,0,0
eas,103,15,0,0.5,6,0.5,8,0,0.047619048
eas,103,15,0,0.2,6,0.3,6,0.071428571,0
eas,103,15,0,0.2,4,0.3,4,0.071428571,0
eas,103,15,0,0.2,4,0.3,4,0.071428571,0
eas,103,20,5,0.1,4,0.1,4,0,0
eas,103,20,5,0.6,6,0.6,6,0,0
eas,103,20,5,0.3,6,0.4,6,0.047619048,0
eas,103,25,10,0.3,6,0.3,6,0,0
eas,103,25,10,0.3,4,0.4,6,0.047619048,0.071428571
eas,103,25,10,0.3,4,0.5,6,0.095238095,0.071428571
eas,103,25,10,0.2,4,0.3,6,0.071428571,0.071428571
eas,103,30,15,0.3,6,0.7,6,0.19047619,0
eas,103,30,15,0.4,6,0.5,6,0.035714286,0
eas,103,30,15,0.6,6,0.9,8,0.071428571,0.047619048
eas,103,30,15,0.6,6,1.3,14,0.166666667,0.19047619
eas,103,35,20,0.1,4,0.1,4,0,0
eas,103,35,20,0.2,6,0.5,6,0.214285714,0
eas,103,35,20,0.3,6,0.4,6,0.047619048,0
eas,103,35,20,0.4,6,0.6,8,0.071428571,0.047619048
eas,103,40,25,0.2,4,0.2,6,0,0.071428571
eas,103,40,25,0.6,6,0.6,8,0,0.047619048
eas,103,40,25,0.4,4,0.4,4,0,0
eas,103,40,25,0.4,6,0.5,6,0.035714286,0
eas,103,45,30,0.3,4,0.5,6,0.095238095,0.071428571
eas,103,45,30,0.2,4,0.3,4,0.071428571,0
eas,103,45,30,0.2,4,0.2,4,0,0
eas,103,45,30,0.4,4,0.4,4,0,0
eas,103,50,35,0.2,4,0,0,0,0
eas,103,50,35,0.2,4,0,0,0,0
eas,103,50,35,0.2,4,0,0,0,0
eas,103,50,35,0.2,4,0,0,0,0
eas,104,15,0,0.3,4,0.3,6,0,0.071428571
eas,104,15,0,0.3,6,0.5,6,0.095238095,0
eas,104,15,0,0.3,4,0.4,6,0.047619048,0.071428571
eas,104,15,0,0.5,6,0.5,6,0,0
eas,104,20,5,0.4,6,0.4,6,0,0
eas,104,20,5,0.3,6,0.5,6,0.095238095,0
eas,104,20,5,0.5,4,0.5,4,0,0
eas,104,20,5,0.5,4,0.5,6,0,0.071428571
eas,104,25,10,0.5,6,0.7,6,0.057142857,0
eas,104,25,10,0.7,6,1.1,10,0.081632653,0.095238095
eas,104,25,10,0.1,4,0.2,6,0.142857143,0.071428571
eas,104,25,10,0.5,4,0.7,6,0.057142857,0.071428571
eas,104,30,15,0.5,6,0.6,6,0.028571429,0
eas,104,30,15,0.3,4,0.6,6,0.142857143,0.071428571
eas,104,30,15,0.5,6,0.6,6,0.028571429,0
eas,104,30,15,0.6,6,1.4,8,0.19047619,0.047619048
eas,104,35,20,0.4,4,0.6,6,0.071428571,0.071428571
eas,104,35,20,0.3,4,0.5,6,0.095238095,0.071428571
eas,104,35,20,0.3,4,0.4,6,0.047619048,0.071428571
eas,104,35,20,0.5,6,0.6,6,0.028571429,0
eas,104,40,25,0.4,4,0.5,6,0.035714286,0.071428571
eas,104,40,25,0.3,4,0.3,4,0,0
eas,104,40,25,0.3,4,0.5,4,0.095238095,0
eas,104,40,25,0.4,6,0.7,6,0.107142857,0
eas,104,45,30,0.3,4,0.4,6,0.047619048,0.071428571
eas,104,45,30,0.4,4,0.6,4,0.071428571,0
eas,104,45,30,0.2,4,0,0,0,0
eas,104,45,30,0.2,4,0.4,4,0.142857143,0
eas,104,50,35,0.3,4,0,0,0,0
eas,104,50,35,0.5,6,0,0,0,0
eas,104,50,35,0.6,4,0,0,0,0
eas,104,50,35,0.4,4,0,0,0,0
eas,105,15,0,0.2,4,0.3,4,0.071428571,0
eas,105,15,0,0.4,6,0.5,6,0.035714286,0
eas,105,15,0,0.2,4,0.4,4,0.142857143,0
eas,105,15,0,0.3,4,0.3,4,0,0
eas,105,20,5,0.2,6,0.5,8,0.214285714,0.047619048
eas,105,20,5,0.4,6,0.5,6,0.035714286,0
eas,105,20,5,0.5,4,0.5,4,0,0
eas,105,20,5,0.1,4,0.2,4,0.142857143,0
eas,105,25,10,0.4,6,0.5,6,0.035714286,0
eas,105,25,10,0.3,6,0.6,6,0.142857143,0
eas,105,25,10,0.4,4,0.5,6,0.035714286,0.071428571
eas,105,25,10,0.4,6,0.5,8,0.035714286,0.047619048
eas,105,30,15,0.3,6,0.5,6,0.095238095,0
eas,105,30,15,0.3,4,0.4,6,0.047619048,0.071428571
eas,105,30,15,0.4,6,0.5,6,0.035714286,0
eas,105,30,15,0.3,6,0.5,8,0.095238095,0.047619048
eas,105,35,20,0.2,4,0.3,6,0.071428571,0.071428571
eas,105,35,20,0.3,4,0.5,6,0.095238095,0.071428571
eas,105,35,20,0.3,6,0.6,8,0.142857143,0.047619048
eas,105,35,20,0.3,6,0.6,6,0.142857143,0
eas,105,40,25,0.1,4,0.2,4,0.142857143,0
eas,105,40,25,0.4,4,0.5,4,0.035714286,0
eas,105,40,25,0.7,6,0.8,8,0.020408163,0.047619048
eas,105,40,25,0.5,6,0.6,6,0.028571429,0
eas,105,45,30,0.6,6,0.7,6,0.023809524,0
eas,105,45,30,0.3,4,0.4,6,0.047619048,0.071428571
eas,105,45,30,0.2,4,0.3,4,0.071428571,0
eas,105,45,30,0.1,4,0.2,4,0.142857143,0
eas,105,50,35,0.3,6,0,0,0,0
eas,105,50,35,0.4,4,0,0,0,0
eas,105,50,35,0.3,4,0,0,0,0
eas,105,50,35,0.3,4,0,0,0,0
eas,106,15,0,0.4,6,0.4,6,0,0
eas,106,15,0,0.4,4,0.7,4,0.107142857,0
eas,106,15,0,0.4,6,0.5,6,0.035714286,0
eas,106,15,0,0.2,4,0.3,4,0.071428571,0
eas,106,20,5,0.1,4,0.1,4,0,0
eas,106,20,5,0.2,6,0.2,6,0,0
eas,106,20,5,0.2,4,0.3,4,0.071428571,0
eas,106,20,5,0.2,4,0.2,4,0,0
eas,106,25,10,0.2,4,0.3,4,0.071428571,0
eas,106,25,10,0.4,4,0.4,6,0,0.071428571
eas,106,25,10,0.3,4,0.6,6,0.142857143,0.071428571
eas,106,25,10,0.4,4,0.6,6,0.071428571,0.071428571
eas,106,30,15,0.3,4,0.4,6,0.047619048,0.071428571
eas,106,30,15,0.4,4,0.6,6,0.071428571,0.071428571
eas,106,30,15,0.4,6,0.7,6,0.107142857,0
eas,106,30,15,0.4,6,0.7,8,0.107142857,0.047619048
eas,106,35,20,0.2,4,0.2,4,0,0
eas,106,35,20,0.2,4,0.3,6,0.071428571,0.071428571
eas,106,35,20,0.4,4,0.4,6,0,0.071428571
eas,106,35,20,0.3,4,0.5,6,0.095238095,0.071428571
eas,106,40,25,0.4,4,0.5,6,0.035714286,0.071428571
eas,106,40,25,0.3,4,0.3,4,0,0
eas,106,40,25,0.6,6,0.6,12,0,0.142857143
eas,106,45,30,0.1,4,0.2,4,0.142857143,0
eas,106,45,30,0.4,4,0.5,4,0.035714286,0
eas,106,45,30,0.4,4,0.5,4,0.035714286,0
eas,106,50,35,0.4,6,0,0,0,0
eas,106,50,35,0.4,4,0,0,0,0
eas,106,50,35,0.3,4,0,0,0,0
eas,106,50,35,0.2,4,0,0,0,0
eas,107,15,0,0.4,6,0.5,6,0.035714286,0
eas,107,15,0,0.3,6,0.4,6,0.047619048,0
eas,107,15,0,0.4,6,0.5,6,0.035714286,0
eas,107,15,0,0.5,6,0.5,6,0,0
eas,107,20,5,0.2,4,0.2,4,0,0
eas,107,20,5,0.5,6,0.6,6,0.028571429,0
eas,107,20,5,1,6,1.1,8,0.014285714,0.047619048
eas,107,20,5,0.4,4,0.6,6,0.071428571,0.071428571
eas,107,25,10,0.4,4,0.6,6,0.071428571,0.071428571
eas,107,25,10,0.5,4,0.6,6,0.028571429,0.071428571
eas,107,25,10,0.3,4,0.4,6,0.047619048,0.071428571
eas,107,25,10,0.3,4,0.4,6,0.047619048,0.071428571
eas,107,30,15,0.2,4,0.3,4,0.071428571,0
eas,107,30,15,0.1,4,0.2,6,0.142857143,0.071428571
eas,107,30,15,0.5,6,0.8,8,0.085714286,0.047619048
eas,107,30,15,1,6,1.1,12,0.014285714,0.142857143
eas,107,35,20,0.5,4,0.5,6,0,0.071428571
eas,107,35,20,0.3,4,0.4,4,0.047619048,0
eas,107,35,20,0.2,3,0.2,4,0,0.047619048
eas,107,35,20,0.3,4,0.4,6,0.047619048,0.071428571
eas,107,40,25,0.5,4,0.6,4,0.028571429,0
eas,107,40,25,0.9,6,1,8,0.015873016,0.047619048
eas,107,40,25,0.3,4,0.4,4,0.047619048,0
eas,107,40,25,0.6,6,0.8,8,0.047619048,0.047619048
eas,107,45,30,0.4,6,0.6,6,0.071428571,0
eas,107,45,30,0.2,4,0.3,4,0.071428571,0
eas,107,45,30,0.5,6,0.6,6,0.028571429,0
eas,107,45,30,0.8,12,1.1,12,0.053571429,0
eas,107,50,35,0.1,4,0,0,0,0
eas,107,50,35,0.4,6,0,0,0,0
eas,107,50,35,0.3,4,0,0,0,0
eas,107,50,35,0.9,4,0,0,0,0
eas,108,15,0,0.3,4,0.3,6,0,0.071428571
eas,108,15,0,0.3,4,0.4,6,0.047619048,0.071428571
eas,108,15,0,0.3,6,0.4,6,0.047619048,0
eas,108,15,0,0.3,6,0.4,6,0.047619048,0
eas,108,20,5,0.3,6,0.3,6,0,0
eas,108,20,5,0.3,4,0.4,6,0.047619048,0.071428571
eas,108,20,5,0.3,6,0.5,6,0.095238095,0
eas,108,25,10,0.2,4,0.3,6,0.071428571,0.071428571
eas,108,25,10,0.1,4,0.2,6,0.142857143,0.071428571
eas,108,25,10,0.4,4,0.6,6,0.071428571,0.071428571
eas,108,25,10,0.2,4,0.3,6,0.071428571,0.071428571
eas,108,30,15,0.1,4,0.2,6,0.142857143,0.071428571
eas,108,30,15,0.2,4,0.2,6,0,0.071428571
eas,108,30,15,0.4,6,0.7,6,0.107142857,0
eas,108,30,15,0.3,4,0.5,6,0.095238095,0.071428571
eas,108,35,20,0.2,4,0.3,4,0.071428571,0
eas,108,35,20,0.1,4,0.3,6,0.285714286,0.071428571
eas,108,35,20,0.2,6,0.5,6,0.214285714,0
eas,108,35,20,0.4,6,0.7,8,0.107142857,0.047619048
eas,108,40,25,0.1,4,0.1,4,0,0
eas,108,40,25,0.6,6,0.7,6,0.023809524,0
eas,108,40,25,0.2,4,0.2,4,0,0
eas,108,40,25,0.4,4,0.5,6,0.035714286,0.071428571
eas,108,45,30,0.3,4,0.4,4,0.047619048,0
eas,108,45,30,0.1,2,0.1,4,0,0.142857143
eas,108,45,30,0.3,4,0.5,6,0.095238095,0.071428571
eas,108,50,35,0.5,6,0,0,0,0
eas,108,50,35,0.2,4,0,0,0,0
eas,108,50,35,0.3,4,0,0,0,0
eas,108,50,35,0.3,4,0,0,0,0
eas,109,15,0,0.2,4,0.3,6,0.071428571,0.071428571
eas,109,15,0,0.3,6,0.3,6,0,0
eas,109,15,0,0.4,6,0.5,6,0.035714286,0
eas,109,15,0,0.2,4,0.3,4,0.071428571,0
eas,109,20,5,0.6,6,0.6,6,0,0
eas,109,20,5,0.3,4,0.3,6,0,0.071428571
eas,109,20,5,0.3,4,0.3,4,0,0
eas,109,20,5,0.5,4,0.5,6,0,0.071428571
eas,109,25,10,0.4,6,0.6,6,0.071428571,0
eas,109,25,10,0.2,6,0.3,6,0.071428571,0
eas,109,25,10,0.6,4,0.7,6,0.023809524,0.071428571
eas,109,25,10,0.3,4,0.3,6,0,0.071428571
eas,109,30,15,0.2,4,0.3,4,0.071428571,0
eas,109,30,15,0.2,4,0.4,6,0.142857143,0.071428571
eas,109,30,15,0.3,4,0.4,6,0.047619048,0.071428571
eas,109,30,15,0.2,4,0.4,6,0.142857143,0.071428571
eas,109,35,20,0.2,4,0.4,4,0.142857143,0
eas,109,35,20,0.1,4,0.1,6,0,0.071428571
eas,109,35,20,0.2,5,0.5,8,0.214285714,0.085714286
eas,109,35,20,0.4,6,0.7,8,0.107142857,0.047619048
eas,109,40,25,0.5,4,0.7,6,0.057142857,0.071428571
eas,109,40,25,0.4,4,0.5,6,0.035714286,0.071428571
eas,109,40,25,0.3,4,0.4,6,0.047619048,0.071428571
eas,109,40,25,0.3,4,0.3,6,0,0.071428571
eas,109,45,30,0.2,4,0.3,4,0.071428571,0
eas,109,45,30,0.3,4,0.4,4,0.047619048,0
eas,109,45,30,0.3,6,0.4,6,0.047619048,0
eas,109,45,30,0.5,4,0.6,6,0.028571429,0.071428571
eas,109,50,35,0.1,4,0,0,0,0
eas,109,50,35,0.2,4,0,0,0,0
eas,109,50,35,0.2,4,0,0,0,0
eas,109,50,35,0.3,4,0,0,0,0
eas,110,15,0,0.2,6,0.3,6,0.071428571,0
eas,110,15,0,0.5,6,0.5,6,0,0
eas,110,15,0,0.3,6,0.5,6,0.095238095,0
eas,110,15,0,0.5,4,0.5,4,0,0
eas,110,20,5,0.4,4,0.4,6,0,0.071428571
eas,110,20,5,0.5,6,0.6,6,0.028571429,0
eas,110,20,5,0.7,4,0.8,6,0.020408163,0.071428571
eas,110,20,5,0.5,6,0.6,6,0.028571429,0
eas,110,25,10,0.5,4,0.5,6,0,0.071428571
eas,110,25,10,0.6,4,0.6,6,0,0.071428571
eas,110,25,10,0.6,4,0.6,6,0,0.071428571
eas,110,25,10,0.3,6,0.4,6,0.047619048,0
eas,110,30,15,0.4,4,0.6,6,0.071428571,0.071428571
eas,110,30,15,0.4,4,0.5,4,0.035714286,0
eas,110,30,15,0.7,8,1,10,0.06122449,0.035714286
eas,110,30,15,0.6,6,0.8,6,0.047619048,0
eas,110,35,20,0.3,4,0.4,4,0.047619048,0
eas,110,35,20,0.2,4,0.3,6,0.071428571,0.071428571
eas,110,35,20,0.4,6,0.6,8,0.071428571,0.047619048
eas,110,35,20,0.4,6,0.5,8,0.035714286,0.047619048
eas,110,40,25,0.7,6,0.8,6,0.020408163,0
eas,110,40,25,0.3,4,0.5,4,0.095238095,0
eas,110,40,25,0.6,6,0.7,6,0.023809524,0
eas,110,45,30,0.6,4,0.7,6,0.023809524,0.071428571
eas,110,45,30,0.5,6,0.8,7,0.085714286,0.023809524
eas,110,45,30,0.3,4,0.3,4,0,0
eas,110,45,30,0.4,6,0.5,6,0.035714286,0
eas,110,50,35,0.6,6,0,0,0,0
eas,110,50,35,0.6,4,0,0,0,0
eas,110,50,35,0.4,4,0,0,0,0
eas,110,50,35,0.4,4,0,0,0,0
eas,111,15,0,0.3,6,0.4,6,0.047619048,0
eas,111,15,0,0.3,6,0.3,6,0,0
eas,111,15,0,0.4,4,0.5,6,0.035714286,0.071428571
eas,111,15,0,0.2,4,0.3,4,0.071428571,0
eas,111,20,5,0.7,6,0.8,6,0.020408163,0
eas,111,20,5,0.5,4,0.6,4,0.028571429,0
eas,111,20,5,0.6,4,0.7,6,0.023809524,0.071428571
eas,111,25,10,0.4,6,0.5,6,0.035714286,0
eas,111,25,10,0.6,6,0.7,6,0.023809524,0
eas,111,25,10,0.3,6,0.5,8,0.095238095,0.047619048
eas,111,30,15,0.3,4,0.4,6,0.047619048,0.071428571
eas,111,30,15,0.2,4,0.4,4,0.142857143,0
eas,111,30,15,0.5,6,0.8,6,0.085714286,0
eas,111,30,15,0.4,4,0.8,8,0.142857143,0.142857143
eas,111,35,20,0.1,4,0.1,4,0,0
eas,111,35,20,0.4,4,0.6,6,0.071428571,0.071428571
eas,111,35,20,0.1,4,0.3,6,0.285714286,0.071428571
eas,111,35,20,0.3,4,0.5,6,0.095238095,0.071428571
eas,111,40,25,0.3,3,0.4,3,0.047619048,0
eas,111,40,25,0.3,6,0.5,6,0.095238095,0
eas,111,40,25,0.5,6,0.7,6,0.057142857,0
eas,111,40,25,0.6,6,0.8,6,0.047619048,0
eas,111,45,30,0.6,6,0.9,6,0.071428571,0
eas,111,45,30,0.8,6,1,6,0.035714286,0
eas,111,45,30,0.3,4,0.3,4,0,0
eas,111,45,30,0.3,6,0.4,6,0.047619048,0
eas,111,50,35,0.3,4,0,0,0,0
eas,111,50,35,0.2,2,0,0,0,0
eas,111,50,35,0.2,4,0,0,0,0
eas,111,50,35,0.3,4,0,0,0,0
eas,112,15,0,0.4,6,0.5,8,0.035714286,0.047619048
eas,112,15,0,0.3,6,0.4,6,0.047619048,0
eas,112,15,0,0.4,6,0.5,6,0.035714286,0
eas,112,15,0,0.3,2,0.3,2,0,0
eas,112,20,5,0.3,4,0.3,6,0,0.071428571
eas,112,20,5,0.4,6,0.4,6,0,0
eas,112,20,5,0.4,6,0.5,6,0.035714286,0
eas,112,20,5,0.8,6,0.8,6,0,0
eas,112,25,10,0.4,6,0.6,6,0.071428571,0
eas,112,25,10,0.3,6,0.5,6,0.095238095,0
eas,112,25,10,0.7,4,0.7,6,0,0.071428571
eas,112,25,10,0.4,4,0.6,6,0.071428571,0.071428571
eas,112,30,15,0.3,6,0.7,6,0.19047619,0
eas,112,30,15,0.3,6,0.6,8,0.142857143,0.047619048
eas,112,30,15,0.4,6,0.7,12,0.107142857,0.142857143
eas,112,30,15,0.5,6,0.6,6,0.028571429,0
eas,112,35,20,0.3,6,0.4,6,0.047619048,0
eas,112,35,20,0.3,4,0.6,6,0.142857143,0.071428571
eas,112,35,20,0.4,6,0.7,12,0.107142857,0.142857143
eas,112,35,20,0.4,6,0.7,8,0.107142857,0.047619048
eas,112,40,25,0.4,6,0.5,8,0.035714286,0.047619048
eas,112,40,25,0.4,6,0.5,6,0.035714286,0
eas,112,40,25,0.9,12,1.1,12,0.031746032,0
eas,112,40,25,0.3,6,0.4,6,0.047619048,0
eas,112,45,30,0.4,4,0.4,6,0,0.071428571
eas,112,45,30,0.4,4,0.5,6,0.035714286,0.071428571
eas,112,45,30,0.5,6,0.5,6,0,0
eas,112,45,30,0.4,6,0.5,8,0.035714286,0.047619048
eas,112,50,35,0.4,6,0,0,0,0
eas,112,50,35,0.4,6,0,0,0,0
eas,112,50,35,0.2,4,0,0,0,0
eas,112,50,35,0.2,4,0,0,0,0
eas,113,15,0,0.2,6,0.3,6,0.071428571,0
eas,113,15,0,0.4,6,0.4,6,0,0
eas,113,15,0,0.2,4,0.3,4,0.071428571,0
eas,113,15,0,0.2,4,0.2,4,0,0
eas,113,20,5,0.1,6,0.2,6,0.142857143,0
eas,113,20,5,0.5,6,0.5,6,0,0
eas,113,20,5,0.3,4,0.4,6,0.047619048,0.071428571
eas,113,25,10,0.3,6,0.3,6,0,0
eas,113,25,10,0.4,6,0.5,6,0.035714286,0
eas,113,25,10,0.5,4,0.6,6,0.028571429,0.071428571
eas,113,25,10,0.3,4,0.4,6,0.047619048,0.071428571
eas,113,30,15,0.4,4,0.5,6,0.035714286,0.071428571
eas,113,30,15,0.2,4,0.2,4,0,0
eas,113,30,15,0.4,6,0.6,8,0.071428571,0.047619048
eas,113,30,15,0.1,5,0.6,8,0.714285714,0.085714286
eas,113,35,20,0.3,4,0.3,6,0,0.071428571
eas,113,35,20,0.3,4,0.4,6,0.047619048,0.071428571
eas,113,35,20,0.4,6,0.4,6,0,0
eas,113,35,20,0.2,6,0.3,8,0.071428571,0.047619048
eas,113,40,25,0.1,4,0.1,4,0,0
eas,113,40,25,0.5,6,0.6,6,0.028571429,0
eas,113,40,25,0.2,4,0.2,6,0,0.071428571
eas,113,40,25,0.2,4,0.3,4,0.071428571,0
eas,113,45,30,0.5,4,0.6,6,0.028571429,0.071428571
eas,113,45,30,0.6,6,0.7,6,0.023809524,0
eas,113,45,30,0.4,4,0.4,6,0,0.071428571
eas,113,45,30,0.3,6,0.4,6,0.047619048,0
eas,113,50,35,0.3,4,0,0,0,0
eas,113,50,35,0.2,4,0,0,0,0
eas,113,50,35,0.2,4,0,0,0,0
eas,113,50,35,0.3,4,0,0,0,0
eas,114,15,0,0.3,4,0.4,6,0.047619048,0.071428571
eas,114,15,0,0.3,6,0.4,6,0.047619048,0
eas,114,15,0,0.3,4,0.5,6,0.095238095,0.071428571
eas,114,15,0,0.4,4,0.4,4,0,0
eas,114,20,5,0.1,4,0.2,4,0.142857143,0
eas,114,20,5,0.4,6,0.5,6,0.035714286,0
eas,114,20,5,0.2,4,0.4,4,0.142857143,0
eas,114,20,5,0.1,4,0.2,4,0.142857143,0
eas,114,25,10,0.2,4,0.3,6,0.071428571,0.071428571
eas,114,25,10,0.3,4,0.4,6,0.047619048,0.071428571
eas,114,25,10,0.1,4,0.2,6,0.142857143,0.071428571
eas,114,25,10,0.2,6,0.2,6,0,0
eas,114,30,15,0.3,6,0.4,6,0.047619048,0
eas,114,30,15,0.2,2,0.3,4,0.071428571,0.142857143
eas,114,30,15,0.7,6,1,8,0.06122449,0.047619048
eas,114,30,15,0.6,6,1.1,13,0.119047619,0.166666667
eas,114,35,20,0.2,4,0.3,4,0.071428571,0
eas,114,35,20,0.4,4,0.6,6,0.071428571,0.071428571
eas,114,35,20,0.4,4,0.4,6,0,0.071428571
eas,114,35,20,0.3,6,0.6,6,0.142857143,0
eas,114,40,25,0.6,6,0.7,6,0.023809524,0
eas,114,40,25,0.2,4,0.4,4,0.142857143,0
eas,114,40,25,0.7,6,0.3,4,0,0
eas,114,40,25,0.6,4,0.6,6,0,0.071428571
eas,114,45,30,0.4,4,0.5,4,0.035714286,0
eas,114,45,30,0.3,4,0.4,4,0.047619048,0
eas,114,45,30,0.4,4,0.4,4,0,0
eas,114,45,30,0.3,4,0.3,4,0,0
eas,114,50,35,0.2,4,0,0,0,0
eas,114,50,35,0.1,4,0,0,0,0
eas,114,50,35,0.1,4,0,0,0,0
eas,114,50,35,0.3,4,0,0,0,0
eas,115,15,0,0.3,6,0.4,6,0.047619048,0
eas,115,15,0,0.3,6,0.4,6,0.047619048,0
eas,115,15,0,0.3,6,0.5,6,0.095238095,0
eas,115,15,0,0.3,6,0.3,6,0,0
eas,115,20,5,0.3,6,0.5,6,0.095238095,0
eas,115,20,5,0.4,6,0.4,6,0,0
eas,115,20,5,0.2,4,0.3,6,0.071428571,0.071428571
eas,115,25,10,0.4,6,0.5,6,0.035714286,0
eas,115,25,10,0.3,6,0.5,8,0.095238095,0.047619048
eas,115,25,10,0.3,4,0.4,6,0.047619048,0.071428571
eas,115,30,15,0.3,4,0.4,6,0.047619048,0.071428571
eas,115,30,15,0.1,2,0.1,2,0,0
eas,115,30,15,0.4,6,0.7,10,0.107142857,0.095238095
eas,115,30,15,0.2,6,0.5,8,0.214285714,0.047619048
eas,115,35,20,0.3,4,0.3,6,0,0.071428571
eas,115,35,20,0.3,4,0.5,6,0.095238095,0.071428571
eas,115,35,20,0.3,4,0.5,6,0.095238095,0.071428571
eas,115,35,20,0.3,6,0.4,6,0.047619048,0
eas,115,40,25,0.3,6,0.5,6,0.095238095,0
eas,115,40,25,0.7,6,0.7,6,0,0
eas,115,40,25,0.1,6,0.2,6,0.142857143,0
eas,115,40,25,0.4,5,0.5,5,0.035714286,0
eas,115,45,30,0.3,4,0.5,6,0.095238095,0.071428571
eas,115,45,30,0.4,4,0.5,4,0.035714286,0
eas,115,45,30,0.1,4,0.1,4,0,0
eas,115,45,30,0.3,6,0.3,6,0,0
eas,115,50,35,0.3,4,0,0,0,0
eas,115,50,35,0.1,4,0,0,0,0
eas,115,50,35,0.3,4,0,0,0,0
eas,115,50,35,0.3,4,0,0,0,0
eas,116,15,0,0.3,6,0.3,6,0,0
eas,116,15,0,0.3,6,0.3,6,0,0
eas,116,15,0,0.2,4,0.4,4,0.142857143,0
eas,116,20,5,0.3,6,0.3,6,0,0
eas,116,20,5,0.5,6,0.5,8,0,0.047619048
eas,116,20,5,0.2,4,0.3,4,0.071428571,0
eas,116,20,5,0.4,6,0.5,6,0.035714286,0
eas,116,25,10,0.4,6,0.5,6,0.035714286,0
eas,116,25,10,0.6,8,0.9,14,0.071428571,0.107142857
eas,116,25,10,0.6,6,0.6,8,0,0.047619048
eas,116,25,10,0.1,4,0.3,6,0.285714286,0.071428571
eas,116,30,15,0.3,6,0.5,6,0.095238095,0
eas,116,30,15,0.3,6,0.4,6,0.047619048,0
eas,116,30,15,0.7,6,1,8,0.06122449,0.047619048
eas,116,30,15,0.5,6,0.7,8,0.057142857,0.047619048
eas,116,35,20,0.1,4,0.2,6,0.142857143,0.071428571
eas,116,35,20,0.2,4,0.5,6,0.214285714,0.071428571
eas,116,35,20,0.2,6,0.3,6,0.071428571,0
eas,116,35,20,0.4,6,0.8,14,0.142857143,0.19047619
eas,116,40,25,0.6,4,0.9,6,0.071428571,0.071428571
eas,116,40,25,0.3,6,0.5,6,0.095238095,0
eas,116,40,25,0.7,6,0.9,8,0.040816327,0.047619048
eas,116,40,25,0.4,6,0.4,6,0,0
eas,116,45,30,0.4,4,0.6,4,0.071428571,0
eas,116,45,30,0.7,6,0.8,6,0.020408163,0
eas,116,45,30,0.2,4,0.4,4,0.142857143,0
eas,116,45,30,0.3,6,0,0,0,0
eas,116,50,35,0.3,6,0.3,6,0,0
eas,116,50,35,0.4,4,0,0,0,0
eas,116,50,35,0.3,6,0,0,0,0
