"","species","family","dayTemp","nightTemp","stemLen1","leafNum1","stemLen2","leafNum2","rgrStem","rgrLeaf","familyI","RGR","dayTempc","RGRs"
"4134","par",59,40,25,0.5,4,0.8,4,0.085714286,0,30,0,7,0
"4135","par",59,45,30,1.6,6,2,8,0.035714286,0.047619048,30,0.047619048,12,0.893241796375516
"4136","par",59,45,30,1.5,4,1.6,6,0.00952381,0.071428571,30,0.071428571,12,1.3398626758052
"4137","par",59,45,30,1.3,4,1.5,8,0.021978022,0.142857143,30,0.142857143,12,2.67972537036847
"4138","par",59,50,35,0.9,4,1,4,0.015873016,0,30,0,17,0
"4139","par",59,50,35,1.1,4,0,0,0,0,30,0,17,0
"4140","par",59,50,35,0.9,4,1.4,4,0.079365079,0,30,0,17,0
"4141","par",59,50,35,1,6,1.4,8,0.057142857,0.047619048,30,0.047619048,17,0.893241796375516
"4142","par",60,15,0,0.8,4,0.8,4,0,0,31,0,-18,0
"4143","par",60,15,0,0.8,2,0.8,4,0,0.142857143,31,0.142857143,-18,2.67972537036847
"4144","par",60,20,5,0.7,2,0.8,2,0.020408163,0,31,0,-13,0
"4145","par",60,20,5,0.7,4,0.7,4,0,0,31,0,-13,0
"4146","par",60,20,5,1.1,4,1.2,4,0.012987013,0,31,0,-13,0
"4147","par",60,20,5,0.9,4,0.9,4,0,0,31,0,-13,0
"4148","par",60,25,10,0.9,4,0.9,7,0,0.107142857,31,0.107142857,-8,2.00979402308683
"4149","par",60,25,10,1,6,1.2,6,0.028571429,0,31,0,-8,0
"4150","par",60,25,10,1,4,1.1,6,0.014285714,0.071428571,31,0.071428571,-8,1.3398626758052
"4151","par",60,30,15,1.6,4,1.9,6,0.026785714,0.071428571,31,0.071428571,-3,1.3398626758052
"4152","par",60,30,15,0.9,4,1.1,6,0.031746032,0.071428571,31,0.071428571,-3,1.3398626758052
"4153","par",60,30,15,1.1,6,1.3,8,0.025974026,0.047619048,31,0.047619048,-3,0.893241796375516
"4154","par",60,30,15,0.5,2,0.7,4,0.057142857,0.142857143,31,0.142857143,-3,2.67972537036847
"4155","par",60,35,20,1.1,4,1.3,5,0.025974026,0.035714286,31,0.035714286,2,0.669931347281637
"4156","par",60,35,20,0.6,2,0.7,4,0.023809524,0.142857143,31,0.142857143,2,2.67972537036847
"4157","par",60,35,20,0.6,2,0.7,4,0.023809524,0.142857143,31,0.142857143,2,2.67972537036847
"4158","par",60,35,20,0.9,4,0.9,6,0,0.071428571,31,0.071428571,2,1.3398626758052
"4159","par",60,40,25,1.2,2,1.3,4,0.011904762,0.142857143,31,0.142857143,7,2.67972537036847
"4160","par",60,40,25,1.3,4,1.3,4,0,0,31,0,7,0
"4161","par",60,40,25,0.9,4,1,4,0.015873016,0,31,0,7,0
"4162","par",60,40,25,0.8,4,0.8,4,0,0,31,0,7,0
"4163","par",60,45,30,0.2,2,0.3,4,0.071428571,0.142857143,31,0.142857143,12,2.67972537036847
"4164","par",60,45,30,1.6,2,1.7,4,0.008928571,0.142857143,31,0.142857143,12,2.67972537036847
"4165","par",60,45,30,0.6,2,0.7,4,0.023809524,0.142857143,31,0.142857143,12,2.67972537036847
"4166","par",60,45,30,0.6,4,0.7,6,0.023809524,0.071428571,31,0.071428571,12,1.3398626758052
"4167","par",60,50,35,0.9,4,1,4,0.015873016,0,31,0,17,0
"4168","par",60,50,35,0.9,6,1.1,8,0.031746032,0.047619048,31,0.047619048,17,0.893241796375516
"4169","par",60,50,35,0.9,4,1,4,0.015873016,0,31,0,17,0
"4170","par",60,50,35,0.8,4,1,6,0.035714286,0.071428571,31,0.071428571,17,1.3398626758052
"4171","par",62,15,0,1,4,1.1,4,0.014285714,0,32,0,-18,0
"4172","par",62,15,0,0.7,4,0.8,4,0.020408163,0,32,0,-18,0
"4173","par",62,15,0,0.7,2,0.9,2,0.040816327,0,32,0,-18,0
"4174","par",62,15,0,0.8,4,0.9,4,0.017857143,0,32,0,-18,0
"4175","par",62,20,5,0.7,2,0.8,4,0.020408163,0.142857143,32,0.142857143,-13,2.67972537036847
"4176","par",62,20,5,0.4,2,0.6,2,0.071428571,0,32,0,-13,0
"4177","par",62,20,5,1.4,4,1.6,6,0.020408163,0.071428571,32,0.071428571,-13,1.3398626758052
"4178","par",62,20,5,1,4,0.9,4,0,0,32,0,-13,0
"4179","par",62,25,10,1.1,2,1.3,2,0.025974026,0,32,0,-8,0
"4180","par",62,25,10,1.4,4,1.5,4,0.010204082,0,32,0,-8,0
"4181","par",62,25,10,1,4,1.3,6,0.042857143,0.071428571,32,0.071428571,-8,1.3398626758052
"4182","par",62,25,10,1.5,6,1.7,8,0.019047619,0.047619048,32,0.047619048,-8,0.893241796375516
"4183","par",62,30,15,1.6,4,1.8,4,0.017857143,0,32,0,-3,0
"4184","par",62,30,15,1.6,2,1.7,4,0.008928571,0.142857143,32,0.142857143,-3,2.67972537036847
"4185","par",62,30,15,1,4,1.4,6,0.057142857,0.071428571,32,0.071428571,-3,1.3398626758052
"4186","par",62,30,15,0.9,2,1,4,0.015873016,0.142857143,32,0.142857143,-3,2.67972537036847
"4187","par",62,35,20,1.2,4,1.8,6,0.071428571,0.071428571,32,0.071428571,2,1.3398626758052
"4188","par",62,35,20,1.3,4,1.5,6,0.021978022,0.071428571,32,0.071428571,2,1.3398626758052
"4189","par",62,35,20,0.8,2,0.8,4,0,0.142857143,32,0.142857143,2,2.67972537036847
"4190","par",62,40,25,1.4,2,1.5,4,0.010204082,0.142857143,32,0.142857143,7,2.67972537036847
"4191","par",62,40,25,1.5,2,1.8,4,0.028571429,0.142857143,32,0.142857143,7,2.67972537036847
"4192","par",62,40,25,0.9,2,1,4,0.015873016,0.142857143,32,0.142857143,7,2.67972537036847
"4193","par",62,45,30,1.9,4,2.3,8,0.030075188,0.142857143,32,0.142857143,12,2.67972537036847
"4194","par",62,45,30,1.3,4,1.7,6,0.043956044,0.071428571,32,0.071428571,12,1.3398626758052
"4195","par",62,50,35,1.2,2,0,0,0,0,32,0,17,0
"4196","par",62,50,35,1,4,1.2,4,0.028571429,0,32,0,17,0
"4197","par",62,50,35,1.2,4,1.2,4,0,0,32,0,17,0
"4198","par",62,50,35,0.7,2,0,0,0,0,32,0,17,0
"4199","par",63,20,5,1.1,4,1.2,4,0.012987013,0,33,0,-13,0
"4200","par",63,20,5,1.2,4,1.4,4,0.023809524,0,33,0,-13,0
"4201","par",63,25,10,1,4,1.1,4,0.014285714,0,33,0,-8,0
"4202","par",63,25,10,1,4,1.3,6,0.042857143,0.071428571,33,0.071428571,-8,1.3398626758052
"4203","par",63,25,10,1.4,4,1.5,6,0.010204082,0.071428571,33,0.071428571,-8,1.3398626758052
"4204","par",63,30,15,1.5,4,2.1,6,0.057142857,0.071428571,33,0.071428571,-3,1.3398626758052
"4205","par",63,30,15,1.5,4,1.9,6,0.038095238,0.071428571,33,0.071428571,-3,1.3398626758052
"4206","par",63,30,15,0.7,2,0.8,4,0.020408163,0.142857143,33,0.142857143,-3,2.67972537036847
"4207","par",63,35,20,0.9,4,1.1,6,0.031746032,0.071428571,33,0.071428571,2,1.3398626758052
"4208","par",63,35,20,0.8,4,0.8,4,0,0,33,0,2,0
"4209","par",63,40,25,1,2,1.3,4,0.042857143,0.142857143,33,0.142857143,7,2.67972537036847
"4210","par",63,40,25,1.7,4,2.5,6,0.067226891,0.071428571,33,0.071428571,7,1.3398626758052
"4211","par",63,40,25,0.9,4,0.9,4,0,0,33,0,7,0
"4212","par",63,45,30,1.6,4,2.2,8,0.053571429,0.142857143,33,0.142857143,12,2.67972537036847
"4213","par",63,45,30,1.4,4,1.7,6,0.030612245,0.071428571,33,0.071428571,12,1.3398626758052
"4214","par",63,50,35,0.8,4,1,4,0.035714286,0,33,0,17,0
"4215","par",63,50,35,0.6,2,0.6,2,0,0,33,0,17,0
"4216","par",63,50,35,1,4,1.5,6,0.071428571,0.071428571,33,0.071428571,17,1.3398626758052
"4217","par",63,50,35,0.7,2,0.9,4,0.040816327,0.142857143,33,0.142857143,17,2.67972537036847
"4218","par",64,15,0,0.6,4,0.8,4,0.047619048,0,34,0,-18,0
"4219","par",64,15,0,0.3,2,0.4,2,0.047619048,0,34,0,-18,0
"4220","par",64,15,0,0.6,4,0.9,4,0.071428571,0,34,0,-18,0
"4221","par",64,20,5,0.8,4,1,4,0.035714286,0,34,0,-13,0
"4222","par",64,20,5,1,2,1,4,0,0.142857143,34,0.142857143,-13,2.67972537036847
"4223","par",64,20,5,0.8,2,1,4,0.035714286,0.142857143,34,0.142857143,-13,2.67972537036847
"4224","par",64,20,5,0.7,4,1,4,0.06122449,0,34,0,-13,0
"4225","par",64,25,10,1.5,4,1.5,4,0,0,34,0,-8,0
"4226","par",64,25,10,0.8,4,1.1,6,0.053571429,0.071428571,34,0.071428571,-8,1.3398626758052
"4227","par",64,25,10,1.6,4,1.6,4,0,0,34,0,-8,0
"4228","par",64,30,15,1.1,4,1.3,6,0.025974026,0.071428571,34,0.071428571,-3,1.3398626758052
"4229","par",64,30,15,1.2,4,1.5,6,0.035714286,0.071428571,34,0.071428571,-3,1.3398626758052
"4230","par",64,30,15,0.9,2,1,4,0.015873016,0.142857143,34,0.142857143,-3,2.67972537036847
"4231","par",64,30,15,0.8,2,0.8,2,0,0,34,0,-3,0
"4232","par",64,35,20,1.1,4,1.1,4,0,0,34,0,2,0
"4233","par",64,35,20,1.4,4,1.5,4,0.010204082,0,34,0,2,0
"4234","par",64,35,20,0.9,4,0.9,6,0,0.071428571,34,0.071428571,2,1.3398626758052
"4235","par",64,35,20,0.8,2,0.9,4,0.017857143,0.142857143,34,0.142857143,2,2.67972537036847
"4236","par",64,40,25,1.8,4,1.9,6,0.007936508,0.071428571,34,0.071428571,7,1.3398626758052
"4237","par",64,40,25,2,4,2.2,6,0.014285714,0.071428571,34,0.071428571,7,1.3398626758052
"4238","par",64,40,25,1,2,1.2,4,0.028571429,0.142857143,34,0.142857143,7,2.67972537036847
"4239","par",64,40,25,1,2,1,4,0,0.142857143,34,0.142857143,7,2.67972537036847
"4240","par",64,45,30,1.4,4,1.7,6,0.030612245,0.071428571,34,0.071428571,12,1.3398626758052
"4241","par",64,45,30,1.5,4,1.6,6,0.00952381,0.071428571,34,0.071428571,12,1.3398626758052
"4242","par",64,50,35,1.2,4,0,0,0,0,34,0,17,0
"4243","par",64,50,35,1.2,4,0,0,0,0,34,0,17,0
"4244","par",64,50,35,0.8,4,0.8,4,0,0,34,0,17,0
"4245","par",64,50,35,0.8,2,1,2,0.035714286,0,34,0,17,0
"4246","par",65,15,0,1.1,4,1.1,4,0,0,35,0,-18,0
"4247","par",65,15,0,0.5,4,0.6,4,0.028571429,0,35,0,-18,0
"4248","par",65,15,0,1.1,6,1.1,6,0,0,35,0,-18,0
"4249","par",65,20,5,0.8,4,0.9,6,0.017857143,0.071428571,35,0.071428571,-13,1.3398626758052
"4250","par",65,20,5,1,4,1.1,4,0.014285714,0,35,0,-13,0
"4251","par",65,20,5,1.2,4,1.2,6,0,0.071428571,35,0.071428571,-13,1.3398626758052
"4252","par",65,20,5,1.1,4,1.2,4,0.012987013,0,35,0,-13,0
"4253","par",65,25,10,1.1,2,1.4,4,0.038961039,0.142857143,35,0.142857143,-8,2.67972537036847
"4254","par",65,25,10,1.1,6,1.5,8,0.051948052,0.047619048,35,0.047619048,-8,0.893241796375516
"4255","par",65,25,10,1.1,4,1.3,6,0.025974026,0.071428571,35,0.071428571,-8,1.3398626758052
"4256","par",65,30,15,1.8,4,2,4,0.015873016,0,35,0,-3,0
"4257","par",65,30,15,1.4,4,1.6,4,0.020408163,0,35,0,-3,0
"4258","par",65,30,15,1.1,4,1.3,4,0.025974026,0,35,0,-3,0
"4259","par",65,30,15,0.7,2,0.7,4,0,0.142857143,35,0.142857143,-3,2.67972537036847
"4260","par",65,35,20,1.4,4,1.8,6,0.040816327,0.071428571,35,0.071428571,2,1.3398626758052
"4261","par",65,35,20,2,4,2,6,0,0.071428571,35,0.071428571,2,1.3398626758052
"4262","par",65,35,20,0.9,2,0.9,4,0,0.142857143,35,0.142857143,2,2.67972537036847
"4263","par",65,35,20,0.5,2,0.7,2,0.057142857,0,35,0,2,0
"4264","par",65,40,25,2,4,2.1,6,0.007142857,0.071428571,35,0.071428571,7,1.3398626758052
"4265","par",65,40,25,1.3,4,1.5,4,0.021978022,0,35,0,7,0
"4266","par",65,40,25,1,2,1,4,0,0.142857143,35,0.142857143,7,2.67972537036847
"4267","par",65,45,30,1.6,4,1.8,5,0.017857143,0.035714286,35,0.035714286,12,0.669931347281637
"4268","par",65,45,30,1.5,4,1.9,6,0.038095238,0.071428571,35,0.071428571,12,1.3398626758052
"4269","par",65,45,30,0.3,2,0.3,2,0,0,35,0,12,0
"4270","par",65,50,35,0.8,4,0.8,4,0,0,35,0,17,0
"4271","par",65,50,35,1.3,4,1.5,6,0.021978022,0.071428571,35,0.071428571,17,1.3398626758052
"4272","par",65,50,35,1.1,2,1.2,2,0.012987013,0,35,0,17,0
"4273","par",65,50,35,0.7,2,0.7,4,0,0.142857143,35,0.142857143,17,2.67972537036847
"4274","par",67,15,0,1.2,4,1.3,4,0.011904762,0,36,0,-18,0
"4275","par",67,15,0,0.8,4,1,4,0.035714286,0,36,0,-18,0
"4276","par",67,15,0,0.9,4,0.9,4,0,0,36,0,-18,0
"4277","par",67,15,0,0.6,4,0.6,6,0,0.071428571,36,0.071428571,-18,1.3398626758052
"4278","par",67,20,5,0.9,4,1,4,0.015873016,0,36,0,-13,0
"4279","par",67,20,5,1.6,4,1.6,4,0,0,36,0,-13,0
"4280","par",67,20,5,0.7,2,1,2,0.06122449,0,36,0,-13,0
"4281","par",67,25,10,1,2,1,2,0,0,36,0,-8,0
"4282","par",67,25,10,1.1,4,1.2,4,0.012987013,0,36,0,-8,0
"4283","par",67,25,10,1.4,4,1.6,6,0.020408163,0.071428571,36,0.071428571,-8,1.3398626758052
"4284","par",67,25,10,1.1,4,1.3,4,0.025974026,0,36,0,-8,0
"4285","par",67,30,15,1.3,4,1.5,6,0.021978022,0.071428571,36,0.071428571,-3,1.3398626758052
"4286","par",67,30,15,1,4,1.1,6,0.014285714,0.071428571,36,0.071428571,-3,1.3398626758052
"4287","par",67,30,15,0.9,6,1.3,6,0.063492063,0,36,0,-3,0
"4288","par",67,30,15,0.8,4,0.9,6,0.017857143,0.071428571,36,0.071428571,-3,1.3398626758052
"4289","par",67,35,20,1,2,1.1,4,0.014285714,0.142857143,36,0.142857143,2,2.67972537036847
"4290","par",67,35,20,0.9,4,1,6,0.015873016,0.071428571,36,0.071428571,2,1.3398626758052
"4291","par",67,35,20,0.8,6,1.1,8,0.053571429,0.047619048,36,0.047619048,2,0.893241796375516
"4292","par",67,35,20,1.3,4,1.3,4,0,0,36,0,2,0
"4293","par",67,40,25,1.5,4,1.8,6,0.028571429,0.071428571,36,0.071428571,7,1.3398626758052
"4294","par",67,40,25,2.2,4,2.3,6,0.006493506,0.071428571,36,0.071428571,7,1.3398626758052
"4295","par",67,40,25,1.2,4,1.2,4,0,0,36,0,7,0
"4296","par",67,45,30,1.5,4,1.7,6,0.019047619,0.071428571,36,0.071428571,12,1.3398626758052
"4297","par",67,45,30,1.4,6,1.6,6,0.020408163,0,36,0,12,0
"4298","par",67,45,30,0.9,4,1,4,0.015873016,0,36,0,12,0
"4299","par",67,50,35,0.7,4,0.8,4,0.020408163,0,36,0,17,0
"4300","par",67,50,35,0.6,2,0.8,4,0.047619048,0.142857143,36,0.142857143,17,2.67972537036847
"4301","par",67,50,35,0.5,4,0.9,6,0.114285714,0.071428571,36,0.071428571,17,1.3398626758052
"4302","par",67,50,35,0.9,4,0.9,4,0,0,36,0,17,0
"4303","par",68,15,0,0.5,4,0.7,4,0.057142857,0,37,0,-18,0
"4304","par",68,15,0,0.5,2,0.6,4,0.028571429,0.142857143,37,0.142857143,-18,2.67972537036847
"4305","par",68,15,0,1.1,4,1.1,4,0,0,37,0,-18,0
"4306","par",68,15,0,0.9,6,1,6,0.015873016,0,37,0,-18,0
"4307","par",68,20,5,1.2,6,1.2,6,0,0,37,0,-13,0
"4308","par",68,20,5,0.9,6,1,6,0.015873016,0,37,0,-13,0
"4309","par",68,20,5,0.6,2,0.8,4,0.047619048,0.142857143,37,0.142857143,-13,2.67972537036847
"4310","par",68,20,5,0.6,4,0.6,4,0,0,37,0,-13,0
"4311","par",68,25,10,0.7,4,0.7,6,0,0.071428571,37,0.071428571,-8,1.3398626758052
"4312","par",68,25,10,0.7,4,0.9,4,0.040816327,0,37,0,-8,0
"4313","par",68,25,10,1,4,1.2,6,0.028571429,0.071428571,37,0.071428571,-8,1.3398626758052
"4314","par",68,25,10,1.4,4,1.4,6,0,0.071428571,37,0.071428571,-8,1.3398626758052
"4315","par",68,30,15,1,4,1,6,0,0.071428571,37,0.071428571,-3,1.3398626758052
"4316","par",68,30,15,1,4,1.3,6,0.042857143,0.071428571,37,0.071428571,-3,1.3398626758052
"4317","par",68,30,15,0.6,4,0.7,4,0.023809524,0,37,0,-3,0
"4318","par",68,30,15,0.8,4,1,6,0.035714286,0.071428571,37,0.071428571,-3,1.3398626758052
"4319","par",68,35,20,0.9,2,1.1,4,0.031746032,0.142857143,37,0.142857143,2,2.67972537036847
"4320","par",68,35,20,0.8,6,0.9,8,0.017857143,0.047619048,37,0.047619048,2,0.893241796375516
"4321","par",68,35,20,0.9,6,1.2,6,0.047619048,0,37,0,2,0
"4322","par",68,40,25,1.2,4,1.4,6,0.023809524,0.071428571,37,0.071428571,7,1.3398626758052
"4323","par",68,40,25,1.4,4,1.5,6,0.010204082,0.071428571,37,0.071428571,7,1.3398626758052
"4324","par",68,40,25,0.7,4,0.9,4,0.040816327,0,37,0,7,0
"4325","par",68,40,25,1,4,1,6,0,0.071428571,37,0.071428571,7,1.3398626758052
"4326","par",68,45,30,0.9,2,1,6,0.015873016,0.285714286,37,0.285714286,12,5.35945074073694
"4327","par",68,45,30,1.3,6,1.5,8,0.021978022,0.047619048,37,0.047619048,12,0.893241796375516
"4328","par",68,45,30,0.6,4,0.7,6,0.023809524,0.071428571,37,0.071428571,12,1.3398626758052
"4329","par",68,45,30,0.3,2,0.4,2,0.047619048,0,37,0,12,0
"4330","par",68,50,35,0.4,2,0.6,2,0.071428571,0,37,0,17,0
"4331","par",68,50,35,0.7,6,0.9,6,0.040816327,0,37,0,17,0
"4332","par",68,50,35,0.5,4,0.6,4,0.028571429,0,37,0,17,0
"4333","par",68,50,35,0.7,4,0.8,4,0.020408163,0,37,0,17,0
"4334","par",69,15,0,0.5,4,0.6,4,0.028571429,0,38,0,-18,0
"4335","par",69,20,5,0.7,2,0.8,4,0.020408163,0.142857143,38,0.142857143,-13,2.67972537036847
"4336","par",69,20,5,0.7,4,0.8,4,0.020408163,0,38,0,-13,0
"4337","par",69,20,5,1.1,4,1.1,4,0,0,38,0,-13,0
"4338","par",69,20,5,1,4,1,4,0,0,38,0,-13,0
"4339","par",69,25,10,0.5,4,0.5,4,0,0,38,0,-8,0
"4340","par",69,25,10,1.2,4,1.5,4,0.035714286,0,38,0,-8,0
"4341","par",69,25,10,1.7,4,1.8,6,0.008403361,0.071428571,38,0.071428571,-8,1.3398626758052
"4342","par",69,25,10,1.2,4,1.2,4,0,0,38,0,-8,0
"4343","par",69,30,15,2,4,2.3,6,0.021428571,0.071428571,38,0.071428571,-3,1.3398626758052
"4344","par",69,30,15,1.6,4,2,6,0.035714286,0.071428571,38,0.071428571,-3,1.3398626758052
"4345","par",69,30,15,1,4,1.2,4,0.028571429,0,38,0,-3,0
"4346","par",69,30,15,0.7,4,1.1,6,0.081632653,0.071428571,38,0.071428571,-3,1.3398626758052
"4347","par",69,35,20,0.6,4,1.4,4,0.19047619,0,38,0,2,0
"4348","par",69,35,20,1.4,4,1.5,4,0.010204082,0,38,0,2,0
"4349","par",69,35,20,0.5,2,0.6,4,0.028571429,0.142857143,38,0.142857143,2,2.67972537036847
"4350","par",69,35,20,0.9,4,1,4,0.015873016,0,38,0,2,0
"4351","par",69,40,25,1.4,2,1.4,4,0,0.142857143,38,0.142857143,7,2.67972537036847
"4352","par",69,40,25,1.7,4,1.8,4,0.008403361,0,38,0,7,0
"4353","par",69,40,25,0.8,2,0.8,2,0,0,38,0,7,0
"4354","par",69,45,30,1.4,2,1.6,4,0.020408163,0.142857143,38,0.142857143,12,2.67972537036847
"4355","par",69,45,30,1.5,4,1.8,6,0.028571429,0.071428571,38,0.071428571,12,1.3398626758052
"4356","par",69,50,35,1.4,4,1.4,4,0,0,38,0,17,0
"4357","par",69,50,35,0.9,4,1,4,0.015873016,0,38,0,17,0
"4358","par",69,50,35,1.1,4,1.1,6,0,0.071428571,38,0.071428571,17,1.3398626758052
"4359","par",69,50,35,0.8,4,1.2,4,0.071428571,0,38,0,17,0
"4360","par",70,15,0,1,2,1.3,4,0.042857143,0.142857143,39,0.142857143,-18,2.67972537036847
"4361","par",70,15,0,0.4,2,0.6,2,0.071428571,0,39,0,-18,0
"4362","par",70,15,0,0.7,4,0.7,4,0,0,39,0,-18,0
"4363","par",70,20,5,0.7,2,0.8,2,0.020408163,0,39,0,-13,0
"4364","par",70,20,5,1.1,6,1.4,6,0.038961039,0,39,0,-13,0
"4365","par",70,20,5,0.5,4,0.6,4,0.028571429,0,39,0,-13,0
"4366","par",70,25,10,0.9,2,0.9,4,0,0.142857143,39,0.142857143,-8,2.67972537036847
"4367","par",70,25,10,0.9,2,1,2,0.015873016,0,39,0,-8,0
"4368","par",70,25,10,0.6,4,0.8,6,0.047619048,0.071428571,39,0.071428571,-8,1.3398626758052
"4369","par",70,25,10,1.2,6,1.3,8,0.011904762,0.047619048,39,0.047619048,-8,0.893241796375516
"4370","par",70,30,15,0.9,4,1.1,6,0.031746032,0.071428571,39,0.071428571,-3,1.3398626758052
"4371","par",70,30,15,1.4,4,1.6,6,0.020408163,0.071428571,39,0.071428571,-3,1.3398626758052
"4372","par",70,30,15,0.9,2,0.9,4,0,0.142857143,39,0.142857143,-3,2.67972537036847
"4373","par",70,35,20,1.5,2,1.5,4,0,0.142857143,39,0.142857143,2,2.67972537036847
"4374","par",70,35,20,1.7,4,2.4,6,0.058823529,0.071428571,39,0.071428571,2,1.3398626758052
"4375","par",70,35,20,1.1,4,1.4,6,0.038961039,0.071428571,39,0.071428571,2,1.3398626758052
"4376","par",70,35,20,0.7,2,0.7,6,0,0.285714286,39,0.285714286,2,5.35945074073694
"4377","par",70,40,25,2,4,3,8,0.071428571,0.142857143,39,0.142857143,7,2.67972537036847
"4378","par",70,40,25,1.6,4,2,4,0.035714286,0,39,0,7,0
"4379","par",70,40,25,0.9,2,0.9,4,0,0.142857143,39,0.142857143,7,2.67972537036847
"4380","par",70,45,30,1.1,4,1.3,6,0.025974026,0.071428571,39,0.071428571,12,1.3398626758052
"4381","par",70,45,30,1.7,4,2.3,6,0.050420168,0.071428571,39,0.071428571,12,1.3398626758052
"4382","par",70,50,35,0.4,4,0,0,0,0,39,0,17,0
"4383","par",70,50,35,0.9,4,0,0,0,0,39,0,17,0
"4384","par",70,50,35,1.1,4,1.2,4,0.012987013,0,39,0,17,0
"4385","par",70,50,35,0.8,4,1,4,0.035714286,0,39,0,17,0
"4386","par",71,15,0,0.9,4,1.1,4,0.031746032,0,40,0,-18,0
"4387","par",71,15,0,0.6,4,0.7,4,0.023809524,0,40,0,-18,0
"4388","par",71,15,0,1.1,4,1.3,6,0.025974026,0.071428571,40,0.071428571,-18,1.3398626758052
"4389","par",71,15,0,1,6,1,6,0,0,40,0,-18,0
"4390","par",71,20,5,0.8,2,0.8,2,0,0,40,0,-13,0
"4391","par",71,20,5,0.9,4,0.9,4,0,0,40,0,-13,0
"4392","par",71,20,5,1.6,4,1.6,6,0,0.071428571,40,0.071428571,-13,1.3398626758052
"4393","par",71,20,5,1.2,4,1.3,6,0.011904762,0.071428571,40,0.071428571,-13,1.3398626758052
"4394","par",71,25,10,1,4,1.2,4,0.028571429,0,40,0,-8,0
"4395","par",71,25,10,1.8,6,1.8,6,0,0,40,0,-8,0
"4396","par",71,25,10,1.3,4,1.3,6,0,0.071428571,40,0.071428571,-8,1.3398626758052
"4397","par",71,25,10,1.7,4,1.9,6,0.016806723,0.071428571,40,0.071428571,-8,1.3398626758052
"4398","par",71,30,15,1.2,4,1.3,6,0.011904762,0.071428571,40,0.071428571,-3,1.3398626758052
"4399","par",71,30,15,1.3,4,1.5,4,0.021978022,0,40,0,-3,0
"4400","par",71,30,15,1.4,6,1.5,8,0.010204082,0.047619048,40,0.047619048,-3,0.893241796375516
"4401","par",71,30,15,0.9,4,1,6,0.015873016,0.071428571,40,0.071428571,-3,1.3398626758052
"4402","par",71,35,20,0.9,4,1,6,0.015873016,0.071428571,40,0.071428571,2,1.3398626758052
"4403","par",71,35,20,1.2,4,1.5,6,0.035714286,0.071428571,40,0.071428571,2,1.3398626758052
"4404","par",71,35,20,0.7,6,0.9,8,0.040816327,0.047619048,40,0.047619048,2,0.893241796375516
"4405","par",71,35,20,1.1,6,1.2,8,0.012987013,0.047619048,40,0.047619048,2,0.893241796375516
"4406","par",71,40,25,1.3,2,1.3,4,0,0.142857143,40,0.142857143,7,2.67972537036847
"4407","par",71,40,25,1.2,4,1.4,6,0.023809524,0.071428571,40,0.071428571,7,1.3398626758052
"4408","par",71,40,25,1.3,4,1.4,6,0.010989011,0.071428571,40,0.071428571,7,1.3398626758052
"4409","par",71,40,25,0.9,2,1.1,4,0.031746032,0.142857143,40,0.142857143,7,2.67972537036847
"4410","par",71,45,30,1.9,4,1.9,6,0,0.071428571,40,0.071428571,12,1.3398626758052
"4411","par",71,45,30,1.6,4,1.7,6,0.008928571,0.071428571,40,0.071428571,12,1.3398626758052
"4412","par",71,45,30,0.5,2,0.6,2,0.028571429,0,40,0,12,0
"4413","par",71,45,30,0.8,6,1,6,0.035714286,0,40,0,12,0
"4414","par",71,50,35,1,4,1,4,0,0,40,0,17,0
"4415","par",71,50,35,1,6,1.1,6,0.014285714,0,40,0,17,0
"4416","par",71,50,35,1.2,4,1.3,4,0.011904762,0,40,0,17,0
"4417","par",71,50,35,1,2,0,0,0,0,40,0,17,0
"4418","par",72,15,0,0.8,2,0.9,4,0.017857143,0.142857143,41,0.142857143,-18,2.67972537036847
"4419","par",72,15,0,0.6,4,0.7,4,0.023809524,0,41,0,-18,0
"4420","par",72,15,0,1.1,4,1.1,4,0,0,41,0,-18,0
"4421","par",72,15,0,1.1,6,1.2,6,0.012987013,0,41,0,-18,0
"4422","par",72,20,5,0.9,4,0.9,4,0,0,41,0,-13,0
"4423","par",72,20,5,1.2,4,1.2,4,0,0,41,0,-13,0
"4424","par",72,20,5,0.9,4,1.1,6,0.031746032,0.071428571,41,0.071428571,-13,1.3398626758052
"4425","par",72,20,5,0.7,2,1,4,0.06122449,0.142857143,41,0.142857143,-13,2.67972537036847
"4426","par",72,25,10,1.3,4,1.5,4,0.021978022,0,41,0,-8,0
"4427","par",72,25,10,1.4,6,1.6,6,0.020408163,0,41,0,-8,0
"4428","par",72,25,10,1.5,4,1.6,6,0.00952381,0.071428571,41,0.071428571,-8,1.3398626758052
"4429","par",72,25,10,1.5,4,1.5,6,0,0.071428571,41,0.071428571,-8,1.3398626758052
"4430","par",72,30,15,1.2,4,1.2,6,0,0.071428571,41,0.071428571,-3,1.3398626758052
"4431","par",72,30,15,1,2,1.4,4,0.057142857,0.142857143,41,0.142857143,-3,2.67972537036847
"4432","par",72,30,15,1,4,1.2,6,0.028571429,0.071428571,41,0.071428571,-3,1.3398626758052
"4433","par",72,30,15,1.1,6,1.2,6,0.012987013,0,41,0,-3,0
"4434","par",72,35,20,1,4,1,6,0,0.071428571,41,0.071428571,2,1.3398626758052
