"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[935]",0.97,0,0.28,0.44,0.78,0.97,1.16,1.52,5988.41,1
"mu[936]",0.97,0,0.28,0.44,0.78,0.97,1.16,1.52,5988.41,1
"mu[937]",0.97,0,0.28,0.44,0.78,0.97,1.16,1.52,5988.41,1
"mu[938]",1.67,0,0.33,1.01,1.46,1.67,1.88,2.29,7690.25,1
"mu[939]",1.67,0,0.33,1.01,1.46,1.67,1.88,2.29,7690.25,1
"mu[940]",1.67,0,0.33,1.01,1.46,1.67,1.88,2.29,7690.25,1
"mu[941]",2.31,0,0.34,1.61,2.11,2.32,2.52,2.97,9352.38,1
"mu[942]",2.31,0,0.34,1.61,2.11,2.32,2.52,2.97,9352.38,1
"mu[943]",2.31,0,0.34,1.61,2.11,2.32,2.52,2.97,9352.38,1
"mu[944]",2.31,0,0.34,1.61,2.11,2.32,2.52,2.97,9352.38,1
"mu[945]",2.78,0,0.35,2.06,2.57,2.78,2.99,3.47,11218.23,1
"mu[946]",2.78,0,0.35,2.06,2.57,2.78,2.99,3.47,11218.23,1
"mu[947]",2.78,0,0.35,2.06,2.57,2.78,2.99,3.47,11218.23,1
"mu[948]",2.78,0,0.35,2.06,2.57,2.78,2.99,3.47,11218.23,1
"mu[949]",2.92,0,0.37,2.17,2.69,2.92,3.15,3.66,11859.53,1
"mu[950]",2.92,0,0.37,2.17,2.69,2.92,3.15,3.66,11859.53,1
"mu[951]",2.92,0,0.37,2.17,2.69,2.92,3.15,3.66,11859.53,1
"mu[952]",2.92,0,0.37,2.17,2.69,2.92,3.15,3.66,11859.53,1
"mu[953]",2.62,0,0.36,1.87,2.39,2.62,2.84,3.33,11120.5,1
"mu[954]",2.62,0,0.36,1.87,2.39,2.62,2.84,3.33,11120.5,1
"mu[955]",2.62,0,0.36,1.87,2.39,2.62,2.84,3.33,11120.5,1
"mu[956]",2.62,0,0.36,1.87,2.39,2.62,2.84,3.33,11120.5,1
"mu[957]",1.81,0,0.34,1.13,1.6,1.82,2.04,2.46,8341.39,1
"mu[958]",1.81,0,0.34,1.13,1.6,1.82,2.04,2.46,8341.39,1
"mu[959]",1.81,0,0.34,1.13,1.6,1.82,2.04,2.46,8341.39,1
"mu[960]",1.81,0,0.34,1.13,1.6,1.82,2.04,2.46,8341.39,1
"mu[961]",0.63,0,0.3,0.1,0.41,0.62,0.83,1.25,3934.01,1
"mu[962]",0.63,0,0.3,0.1,0.41,0.62,0.83,1.25,3934.01,1
"mu[963]",0.63,0,0.3,0.1,0.41,0.62,0.83,1.25,3934.01,1
"mu[964]",0.63,0,0.3,0.1,0.41,0.62,0.83,1.25,3934.01,1
"mu[965]",1.8,0,0.43,0.98,1.5,1.78,2.07,2.68,9334.55,1
"mu[966]",1.8,0,0.43,0.98,1.5,1.78,2.07,2.68,9334.55,1
"mu[967]",1.8,0,0.43,0.98,1.5,1.78,2.07,2.68,9334.55,1
"mu[968]",1.8,0,0.43,0.98,1.5,1.78,2.07,2.68,9334.55,1
"mu[969]",2.8,0.01,0.52,1.79,2.45,2.8,3.15,3.86,10280.22,1
"mu[970]",2.8,0.01,0.52,1.79,2.45,2.8,3.15,3.86,10280.22,1
"mu[971]",2.8,0.01,0.52,1.79,2.45,2.8,3.15,3.86,10280.22,1
"mu[972]",2.8,0.01,0.52,1.79,2.45,2.8,3.15,3.86,10280.22,1
"mu[973]",3.45,0.01,0.57,2.31,3.08,3.46,3.82,4.59,10317.63,1
"mu[974]",3.45,0.01,0.57,2.31,3.08,3.46,3.82,4.59,10317.63,1
"mu[975]",3.45,0.01,0.57,2.31,3.08,3.46,3.82,4.59,10317.63,1
"mu[976]",3.45,0.01,0.57,2.31,3.08,3.46,3.82,4.59,10317.63,1
"mu[977]",3.54,0.01,0.56,2.42,3.17,3.55,3.9,4.65,10438.97,1
"mu[978]",3.54,0.01,0.56,2.42,3.17,3.55,3.9,4.65,10438.97,1
"mu[979]",3.54,0.01,0.56,2.42,3.17,3.55,3.9,4.65,10438.97,1
"mu[980]",3.54,0.01,0.56,2.42,3.17,3.55,3.9,4.65,10438.97,1
"mu[981]",3,0,0.51,2,2.66,2.99,3.33,4.05,11131.68,1
"mu[982]",3,0,0.51,2,2.66,2.99,3.33,4.05,11131.68,1
"mu[983]",3,0,0.51,2,2.66,2.99,3.33,4.05,11131.68,1
"mu[984]",3,0,0.51,2,2.66,2.99,3.33,4.05,11131.68,1
"mu[985]",1.98,0,0.48,1.14,1.64,1.95,2.28,3.01,11042.23,1
"mu[986]",1.98,0,0.48,1.14,1.64,1.95,2.28,3.01,11042.23,1
"mu[987]",1.98,0,0.48,1.14,1.64,1.95,2.28,3.01,11042.23,1
"mu[988]",1.98,0,0.48,1.14,1.64,1.95,2.28,3.01,11042.23,1
"mu[989]",0.85,0,0.38,0.28,0.58,0.8,1.07,1.73,8628.57,1
"mu[990]",0.85,0,0.38,0.28,0.58,0.8,1.07,1.73,8628.57,1
"mu[991]",0.85,0,0.38,0.28,0.58,0.8,1.07,1.73,8628.57,1
"mu[992]",0.85,0,0.38,0.28,0.58,0.8,1.07,1.73,8628.57,1
"mu[993]",0.12,0,0.14,0,0.03,0.07,0.16,0.48,6070.58,1
"mu[994]",0.12,0,0.14,0,0.03,0.07,0.16,0.48,6070.58,1
"mu[995]",0.12,0,0.14,0,0.03,0.07,0.16,0.48,6070.58,1
"mu[996]",0.12,0,0.14,0,0.03,0.07,0.16,0.48,6070.58,1
"mu[997]",1,0,0.3,0.44,0.79,1,1.2,1.58,7546.26,1
"mu[998]",1,0,0.3,0.44,0.79,1,1.2,1.58,7546.26,1
"mu[999]",1,0,0.3,0.44,0.79,1,1.2,1.58,7546.26,1
"mu[1000]",1,0,0.3,0.44,0.79,1,1.2,1.58,7546.26,1
"mu[1001]",1.71,0,0.35,1,1.48,1.71,1.93,2.38,8939.38,1
"mu[1002]",1.71,0,0.35,1,1.48,1.71,1.93,2.38,8939.38,1
"mu[1003]",1.71,0,0.35,1,1.48,1.71,1.93,2.38,8939.38,1
"mu[1004]",2.34,0,0.37,1.57,2.12,2.35,2.57,3.06,9762.75,1
"mu[1005]",2.34,0,0.37,1.57,2.12,2.35,2.57,3.06,9762.75,1
"mu[1006]",2.34,0,0.37,1.57,2.12,2.35,2.57,3.06,9762.75,1
"mu[1007]",2.74,0,0.4,1.91,2.5,2.75,2.99,3.53,10075.99,1
"mu[1008]",2.74,0,0.4,1.91,2.5,2.75,2.99,3.53,10075.99,1
"mu[1009]",2.74,0,0.4,1.91,2.5,2.75,2.99,3.53,10075.99,1
"mu[1010]",2.74,0,0.4,1.91,2.5,2.75,2.99,3.53,10075.99,1
"mu[1011]",2.78,0,0.43,1.89,2.51,2.79,3.04,3.62,9980.04,1
"mu[1012]",2.78,0,0.43,1.89,2.51,2.79,3.04,3.62,9980.04,1
"mu[1013]",2.78,0,0.43,1.89,2.51,2.79,3.04,3.62,9980.04,1
"mu[1014]",2.78,0,0.43,1.89,2.51,2.79,3.04,3.62,9980.04,1
"mu[1015]",2.34,0,0.43,1.46,2.07,2.36,2.62,3.18,9928.77,1
"mu[1016]",2.34,0,0.43,1.46,2.07,2.36,2.62,3.18,9928.77,1
"mu[1017]",2.34,0,0.43,1.46,2.07,2.36,2.62,3.18,9928.77,1
"mu[1018]",2.34,0,0.43,1.46,2.07,2.36,2.62,3.18,9928.77,1
"mu[1019]",1.47,0,0.4,0.69,1.2,1.47,1.74,2.25,8104.95,1
"mu[1020]",1.47,0,0.4,0.69,1.2,1.47,1.74,2.25,8104.95,1
"mu[1021]",1.47,0,0.4,0.69,1.2,1.47,1.74,2.25,8104.95,1
"mu[1022]",1.47,0,0.4,0.69,1.2,1.47,1.74,2.25,8104.95,1
"mu[1023]",0.41,0,0.26,0.03,0.21,0.37,0.57,1.01,4871.46,1
"mu[1024]",0.41,0,0.26,0.03,0.21,0.37,0.57,1.01,4871.46,1
"mu[1025]",0.41,0,0.26,0.03,0.21,0.37,0.57,1.01,4871.46,1
"mu[1026]",0.41,0,0.26,0.03,0.21,0.37,0.57,1.01,4871.46,1
"mu[1027]",0.76,0,0.32,0.28,0.53,0.71,0.94,1.51,7287.57,1
"mu[1028]",0.76,0,0.32,0.28,0.53,0.71,0.94,1.51,7287.57,1
"mu[1029]",0.76,0,0.32,0.28,0.53,0.71,0.94,1.51,7287.57,1
"mu[1030]",1.56,0,0.43,0.83,1.26,1.53,1.82,2.5,9628.46,1
"mu[1031]",1.56,0,0.43,0.83,1.26,1.53,1.82,2.5,9628.46,1
"mu[1032]",1.56,0,0.43,0.83,1.26,1.53,1.82,2.5,9628.46,1
"mu[1033]",1.56,0,0.43,0.83,1.26,1.53,1.82,2.5,9628.46,1
"mu[1034]",2.42,0,0.49,1.51,2.08,2.4,2.73,3.45,11633.92,1
"mu[1035]",2.42,0,0.49,1.51,2.08,2.4,2.73,3.45,11633.92,1
"mu[1036]",2.42,0,0.49,1.51,2.08,2.4,2.73,3.45,11633.92,1
"mu[1037]",2.42,0,0.49,1.51,2.08,2.4,2.73,3.45,11633.92,1
"mu[1038]",3.02,0.01,0.55,1.98,2.64,3.01,3.37,4.14,11584.31,1
"mu[1039]",3.02,0.01,0.55,1.98,2.64,3.01,3.37,4.14,11584.31,1
"mu[1040]",3.02,0.01,0.55,1.98,2.64,3.01,3.37,4.14,11584.31,1
"mu[1041]",3.02,0.01,0.55,1.98,2.64,3.01,3.37,4.14,11584.31,1
"mu[1042]",3.04,0.01,0.57,1.98,2.65,3.02,3.4,4.22,11298.91,1
"mu[1043]",3.04,0.01,0.57,1.98,2.65,3.02,3.4,4.22,11298.91,1
"mu[1044]",3.04,0.01,0.57,1.98,2.65,3.02,3.4,4.22,11298.91,1
"mu[1045]",3.04,0.01,0.57,1.98,2.65,3.02,3.4,4.22,11298.91,1
"mu[1046]",2.31,0,0.53,1.38,1.94,2.27,2.64,3.47,11509.1,1
"mu[1047]",2.31,0,0.53,1.38,1.94,2.27,2.64,3.47,11509.1,1
"mu[1048]",2.31,0,0.53,1.38,1.94,2.27,2.64,3.47,11509.1,1
"mu[1049]",2.31,0,0.53,1.38,1.94,2.27,2.64,3.47,11509.1,1
"mu[1050]",1.09,0,0.44,0.41,0.78,1.04,1.34,2.1,8690.96,1
"mu[1051]",1.09,0,0.44,0.41,0.78,1.04,1.34,2.1,8690.96,1
"mu[1052]",1.09,0,0.44,0.41,0.78,1.04,1.34,2.1,8690.96,1
"mu[1053]",1.09,0,0.44,0.41,0.78,1.04,1.34,2.1,8690.96,1
"mu[1054]",0.15,0,0.17,0,0.03,0.09,0.21,0.63,5249.78,1
"mu[1055]",0.15,0,0.17,0,0.03,0.09,0.21,0.63,5249.78,1
"mu[1056]",0.15,0,0.17,0,0.03,0.09,0.21,0.63,5249.78,1
"mu[1057]",0.15,0,0.17,0,0.03,0.09,0.21,0.63,5249.78,1
"mu[1058]",1.16,0,0.37,0.42,0.91,1.17,1.41,1.88,8015.4,1
"mu[1059]",1.16,0,0.37,0.42,0.91,1.17,1.41,1.88,8015.4,1
"mu[1060]",1.16,0,0.37,0.42,0.91,1.17,1.41,1.88,8015.4,1
"mu[1061]",1.16,0,0.37,0.42,0.91,1.17,1.41,1.88,8015.4,1
"mu[1062]",1.86,0,0.47,0.89,1.55,1.87,2.17,2.76,9019.29,1
"mu[1063]",1.86,0,0.47,0.89,1.55,1.87,2.17,2.76,9019.29,1
"mu[1064]",1.86,0,0.47,0.89,1.55,1.87,2.17,2.76,9019.29,1
"mu[1065]",1.86,0,0.47,0.89,1.55,1.87,2.17,2.76,9019.29,1
"mu[1066]",2.43,0.01,0.53,1.33,2.09,2.44,2.77,3.46,9358.64,1
"mu[1067]",2.43,0.01,0.53,1.33,2.09,2.44,2.77,3.46,9358.64,1
"mu[1068]",2.43,0.01,0.53,1.33,2.09,2.44,2.77,3.46,9358.64,1
"mu[1069]",2.43,0.01,0.53,1.33,2.09,2.44,2.77,3.46,9358.64,1
"mu[1070]",2.75,0.01,0.55,1.61,2.41,2.76,3.1,3.85,9737.16,1
"mu[1071]",2.75,0.01,0.55,1.61,2.41,2.76,3.1,3.85,9737.16,1
"mu[1072]",2.75,0.01,0.55,1.61,2.41,2.76,3.1,3.85,9737.16,1
"mu[1073]",2.75,0.01,0.55,1.61,2.41,2.76,3.1,3.85,9737.16,1
"mu[1074]",2.72,0.01,0.52,1.65,2.39,2.73,3.06,3.72,10122.46,1
"mu[1075]",2.72,0.01,0.52,1.65,2.39,2.73,3.06,3.72,10122.46,1
"mu[1076]",2.72,0.01,0.52,1.65,2.39,2.73,3.06,3.72,10122.46,1
"mu[1077]",2.72,0.01,0.52,1.65,2.39,2.73,3.06,3.72,10122.46,1
"mu[1078]",2.27,0,0.46,1.33,1.98,2.28,2.57,3.16,10056.64,1
"mu[1079]",2.27,0,0.46,1.33,1.98,2.28,2.57,3.16,10056.64,1
"mu[1080]",2.27,0,0.46,1.33,1.98,2.28,2.57,3.16,10056.64,1
"mu[1081]",2.27,0,0.46,1.33,1.98,2.28,2.57,3.16,10056.64,1
"mu[1082]",1.44,0,0.4,0.68,1.17,1.44,1.7,2.24,8166.69,1
"mu[1083]",1.44,0,0.4,0.68,1.17,1.44,1.7,2.24,8166.69,1
"mu[1084]",1.44,0,0.4,0.68,1.17,1.44,1.7,2.24,8166.69,1
"mu[1085]",1.44,0,0.4,0.68,1.17,1.44,1.7,2.24,8166.69,1
"mu[1086]",0.43,0,0.27,0.03,0.23,0.4,0.59,1.04,4982.71,1
"mu[1087]",0.43,0,0.27,0.03,0.23,0.4,0.59,1.04,4982.71,1
"mu[1088]",0.43,0,0.27,0.03,0.23,0.4,0.59,1.04,4982.71,1
"mu[1089]",0.43,0,0.27,0.03,0.23,0.4,0.59,1.04,4982.71,1
"mu[1090]",0.96,0,0.28,0.42,0.76,0.96,1.15,1.51,6482.46,1
"mu[1091]",0.96,0,0.28,0.42,0.76,0.96,1.15,1.51,6482.46,1
"mu[1092]",0.96,0,0.28,0.42,0.76,0.96,1.15,1.51,6482.46,1
"mu[1093]",0.96,0,0.28,0.42,0.76,0.96,1.15,1.51,6482.46,1
"mu[1094]",1.64,0,0.33,0.97,1.42,1.65,1.86,2.26,8331.92,1
"mu[1095]",1.64,0,0.33,0.97,1.42,1.65,1.86,2.26,8331.92,1
"mu[1096]",1.64,0,0.33,0.97,1.42,1.65,1.86,2.26,8331.92,1
"mu[1097]",1.64,0,0.33,0.97,1.42,1.65,1.86,2.26,8331.92,1
"mu[1098]",2.26,0,0.35,1.54,2.05,2.28,2.49,2.92,10031.08,1
"mu[1099]",2.26,0,0.35,1.54,2.05,2.28,2.49,2.92,10031.08,1
"mu[1100]",2.26,0,0.35,1.54,2.05,2.28,2.49,2.92,10031.08,1
"mu[1101]",2.26,0,0.35,1.54,2.05,2.28,2.49,2.92,10031.08,1
"mu[1102]",2.71,0,0.37,1.92,2.48,2.72,2.94,3.41,10909.56,1
"mu[1103]",2.71,0,0.37,1.92,2.48,2.72,2.94,3.41,10909.56,1
"mu[1104]",2.71,0,0.37,1.92,2.48,2.72,2.94,3.41,10909.56,1
"mu[1105]",2.71,0,0.37,1.92,2.48,2.72,2.94,3.41,10909.56,1
"mu[1106]",2.83,0,0.39,2.02,2.59,2.83,3.07,3.61,11253.96,1
"mu[1107]",2.83,0,0.39,2.02,2.59,2.83,3.07,3.61,11253.96,1
"mu[1108]",2.83,0,0.39,2.02,2.59,2.83,3.07,3.61,11253.96,1
"mu[1109]",2.83,0,0.39,2.02,2.59,2.83,3.07,3.61,11253.96,1
"mu[1110]",2.51,0,0.38,1.75,2.28,2.52,2.74,3.27,11100.33,1
"mu[1111]",2.51,0,0.38,1.75,2.28,2.52,2.74,3.27,11100.33,1
"mu[1112]",2.51,0,0.38,1.75,2.28,2.52,2.74,3.27,11100.33,1
"mu[1113]",2.51,0,0.38,1.75,2.28,2.52,2.74,3.27,11100.33,1
"mu[1114]",1.72,0,0.34,1.03,1.5,1.72,1.94,2.37,9542.56,1
"mu[1115]",1.72,0,0.34,1.03,1.5,1.72,1.94,2.37,9542.56,1
"mu[1116]",1.72,0,0.34,1.03,1.5,1.72,1.94,2.37,9542.56,1
"mu[1117]",1.72,0,0.34,1.03,1.5,1.72,1.94,2.37,9542.56,1
"mu[1118]",0.58,0,0.28,0.09,0.37,0.56,0.77,1.16,4868.86,1
"mu[1119]",0.58,0,0.28,0.09,0.37,0.56,0.77,1.16,4868.86,1
"mu[1120]",0.58,0,0.28,0.09,0.37,0.56,0.77,1.16,4868.86,1
"mu[1121]",0.58,0,0.28,0.09,0.37,0.56,0.77,1.16,4868.86,1
"mu[1122]",1.49,0,0.36,0.76,1.26,1.5,1.73,2.2,7694.72,1
"mu[1123]",1.49,0,0.36,0.76,1.26,1.5,1.73,2.2,7694.72,1
"mu[1124]",1.49,0,0.36,0.76,1.26,1.5,1.73,2.2,7694.72,1
"mu[1125]",1.49,0,0.36,0.76,1.26,1.5,1.73,2.2,7694.72,1
"mu[1126]",2.26,0.01,0.48,1.27,1.96,2.27,2.57,3.19,9017.8,1
"mu[1127]",2.26,0.01,0.48,1.27,1.96,2.27,2.57,3.19,9017.8,1
"mu[1128]",2.26,0.01,0.48,1.27,1.96,2.27,2.57,3.19,9017.8,1
"mu[1129]",2.26,0.01,0.48,1.27,1.96,2.27,2.57,3.19,9017.8,1
"mu[1130]",2.8,0.01,0.58,1.6,2.45,2.82,3.17,3.95,8997.06,1
"mu[1131]",2.8,0.01,0.58,1.6,2.45,2.82,3.17,3.95,8997.06,1
"mu[1132]",2.8,0.01,0.58,1.6,2.45,2.82,3.17,3.95,8997.06,1
"mu[1133]",2.8,0.01,0.58,1.6,2.45,2.82,3.17,3.95,8997.06,1
"mu[1134]",3.02,0.01,0.64,1.7,2.62,3.03,3.42,4.28,8749.14,1
"mu[1135]",3.02,0.01,0.64,1.7,2.62,3.03,3.42,4.28,8749.14,1
"mu[1136]",3.02,0.01,0.64,1.7,2.62,3.03,3.42,4.28,8749.14,1
"mu[1137]",3.02,0.01,0.64,1.7,2.62,3.03,3.42,4.28,8749.14,1
"mu[1138]",2.82,0.01,0.64,1.52,2.42,2.83,3.23,4.07,8491.64,1
"mu[1139]",2.82,0.01,0.64,1.52,2.42,2.83,3.23,4.07,8491.64,1
"mu[1140]",2.82,0.01,0.64,1.52,2.42,2.83,3.23,4.07,8491.64,1
"mu[1141]",2.82,0.01,0.64,1.52,2.42,2.83,3.23,4.07,8491.64,1
"mu[1142]",2.21,0.01,0.59,1.02,1.83,2.22,2.59,3.35,8417.35,1
"mu[1143]",2.21,0.01,0.59,1.02,1.83,2.22,2.59,3.35,8417.35,1
"mu[1144]",2.21,0.01,0.59,1.02,1.83,2.22,2.59,3.35,8417.35,1
"mu[1145]",2.21,0.01,0.59,1.02,1.83,2.22,2.59,3.35,8417.35,1
"mu[1146]",1.29,0.01,0.47,0.42,0.96,1.27,1.59,2.26,8319.96,1
"mu[1147]",1.29,0.01,0.47,0.42,0.96,1.27,1.59,2.26,8319.96,1
"mu[1148]",1.29,0.01,0.47,0.42,0.96,1.27,1.59,2.26,8319.96,1
"mu[1149]",1.29,0.01,0.47,0.42,0.96,1.27,1.59,2.26,8319.96,1
"mu[1150]",0.33,0,0.25,0.01,0.15,0.28,0.46,0.95,4612.56,1
"mu[1151]",0.33,0,0.25,0.01,0.15,0.28,0.46,0.95,4612.56,1
"mu[1152]",0.33,0,0.25,0.01,0.15,0.28,0.46,0.95,4612.56,1
"mu[1153]",0.33,0,0.25,0.01,0.15,0.28,0.46,0.95,4612.56,1
"mu[1154]",0.86,0,0.29,0.37,0.64,0.83,1.05,1.49,7740.37,1
"mu[1155]",0.86,0,0.29,0.37,0.64,0.83,1.05,1.49,7740.37,1
"mu[1156]",0.86,0,0.29,0.37,0.64,0.83,1.05,1.49,7740.37,1
"mu[1157]",0.86,0,0.29,0.37,0.64,0.83,1.05,1.49,7740.37,1
"mu[1158]",1.57,0,0.36,0.91,1.32,1.56,1.81,2.32,10219.12,1
"mu[1159]",1.57,0,0.36,0.91,1.32,1.56,1.81,2.32,10219.12,1
"mu[1160]",1.57,0,0.36,0.91,1.32,1.56,1.81,2.32,10219.12,1
"mu[1161]",1.57,0,0.36,0.91,1.32,1.56,1.81,2.32,10219.12,1
"mu[1162]",2.26,0,0.39,1.52,2,2.26,2.53,3.06,12171.77,1
"mu[1163]",2.26,0,0.39,1.52,2,2.26,2.53,3.06,12171.77,1
"mu[1164]",2.26,0,0.39,1.52,2,2.26,2.53,3.06,12171.77,1
"mu[1165]",2.26,0,0.39,1.52,2,2.26,2.53,3.06,12171.77,1
"mu[1166]",2.74,0,0.44,1.91,2.44,2.73,3.03,3.64,13080.14,1
"mu[1167]",2.74,0,0.44,1.91,2.44,2.73,3.03,3.64,13080.14,1
"mu[1168]",2.74,0,0.44,1.91,2.44,2.73,3.03,3.64,13080.14,1
"mu[1169]",2.74,0,0.44,1.91,2.44,2.73,3.03,3.64,13080.14,1
"mu[1170]",2.81,0,0.47,1.95,2.5,2.79,3.11,3.79,12625.15,1
"mu[1171]",2.81,0,0.47,1.95,2.5,2.79,3.11,3.79,12625.15,1
"mu[1172]",2.81,0,0.47,1.95,2.5,2.79,3.11,3.79,12625.15,1
"mu[1173]",2.34,0,0.43,1.54,2.05,2.33,2.6,3.22,12315.08,1
"mu[1174]",2.34,0,0.43,1.54,2.05,2.33,2.6,3.22,12315.08,1
"mu[1175]",2.34,0,0.43,1.54,2.05,2.33,2.6,3.22,12315.08,1
"mu[1176]",2.34,0,0.43,1.54,2.05,2.33,2.6,3.22,12315.08,1
"mu[1177]",1.38,0,0.36,0.73,1.12,1.36,1.61,2.13,10197.02,1
"mu[1178]",1.38,0,0.36,0.73,1.12,1.36,1.61,2.13,10197.02,1
"mu[1179]",1.38,0,0.36,0.73,1.12,1.36,1.61,2.13,10197.02,1
"mu[1180]",1.38,0,0.36,0.73,1.12,1.36,1.61,2.13,10197.02,1
"mu[1181]",0.32,0,0.22,0.02,0.15,0.27,0.44,0.85,5991.09,1
"mu[1182]",0.32,0,0.22,0.02,0.15,0.27,0.44,0.85,5991.09,1
"mu[1183]",0.32,0,0.22,0.02,0.15,0.27,0.44,0.85,5991.09,1
"mu[1184]",0.32,0,0.22,0.02,0.15,0.27,0.44,0.85,5991.09,1
"mu[1185]",1.05,0,0.31,0.45,0.84,1.05,1.25,1.63,7322.41,1
"mu[1186]",1.05,0,0.31,0.45,0.84,1.05,1.25,1.63,7322.41,1
"mu[1187]",1.05,0,0.31,0.45,0.84,1.05,1.25,1.63,7322.41,1
"mu[1188]",1.05,0,0.31,0.45,0.84,1.05,1.25,1.63,7322.41,1
"mu[1189]",1.75,0,0.37,1,1.52,1.77,2,2.44,8441.29,1
"mu[1190]",1.75,0,0.37,1,1.52,1.77,2,2.44,8441.29,1
"mu[1191]",1.75,0,0.37,1,1.52,1.77,2,2.44,8441.29,1
"mu[1192]",1.75,0,0.37,1,1.52,1.77,2,2.44,8441.29,1
"mu[1193]",2.37,0,0.4,1.51,2.13,2.39,2.63,3.15,8747.21,1
"mu[1194]",2.37,0,0.4,1.51,2.13,2.39,2.63,3.15,8747.21,1
"mu[1195]",2.37,0,0.4,1.51,2.13,2.39,2.63,3.15,8747.21,1
"mu[1196]",2.37,0,0.4,1.51,2.13,2.39,2.63,3.15,8747.21,1
"mu[1197]",2.78,0,0.44,1.86,2.51,2.79,3.04,3.65,8863.97,1
"mu[1198]",2.78,0,0.44,1.86,2.51,2.79,3.04,3.65,8863.97,1
"mu[1199]",2.78,0,0.44,1.86,2.51,2.79,3.04,3.65,8863.97,1
"mu[1200]",2.78,0,0.44,1.86,2.51,2.79,3.04,3.65,8863.97,1
"mu[1201]",2.83,0,0.45,1.91,2.56,2.83,3.1,3.74,9114.89,1
"mu[1202]",2.83,0,0.45,1.91,2.56,2.83,3.1,3.74,9114.89,1
"mu[1203]",2.83,0,0.45,1.91,2.56,2.83,3.1,3.74,9114.89,1
"mu[1204]",2.83,0,0.45,1.91,2.56,2.83,3.1,3.74,9114.89,1
"mu[1205]",2.43,0,0.43,1.56,2.17,2.43,2.68,3.27,9238.88,1
"mu[1206]",2.43,0,0.43,1.56,2.17,2.43,2.68,3.27,9238.88,1
"mu[1207]",2.43,0,0.43,1.56,2.17,2.43,2.68,3.27,9238.88,1
"mu[1208]",2.43,0,0.43,1.56,2.17,2.43,2.68,3.27,9238.88,1
"mu[1209]",1.58,0,0.38,0.84,1.33,1.59,1.82,2.32,8300.18,1
"mu[1210]",1.58,0,0.38,0.84,1.33,1.59,1.82,2.32,8300.18,1
"mu[1211]",1.58,0,0.38,0.84,1.33,1.59,1.82,2.32,8300.18,1
"mu[1212]",1.58,0,0.38,0.84,1.33,1.59,1.82,2.32,8300.18,1
"mu[1213]",0.48,0,0.28,0.05,0.27,0.45,0.66,1.09,4575.7,1
"mu[1214]",0.48,0,0.28,0.05,0.27,0.45,0.66,1.09,4575.7,1
"mu[1215]",0.48,0,0.28,0.05,0.27,0.45,0.66,1.09,4575.7,1
"mu[1216]",0.48,0,0.28,0.05,0.27,0.45,0.66,1.09,4575.7,1
"mu[1217]",1.57,0,0.33,0.92,1.34,1.57,1.79,2.23,8145.98,1
"mu[1218]",1.57,0,0.33,0.92,1.34,1.57,1.79,2.23,8145.98,1
"mu[1219]",1.57,0,0.33,0.92,1.34,1.57,1.79,2.23,8145.98,1
"mu[1220]",1.57,0,0.33,0.92,1.34,1.57,1.79,2.23,8145.98,1
"mu[1221]",2.48,0,0.41,1.65,2.22,2.49,2.74,3.27,10189.74,1
"mu[1222]",2.48,0,0.41,1.65,2.22,2.49,2.74,3.27,10189.74,1
"mu[1223]",2.48,0,0.41,1.65,2.22,2.49,2.74,3.27,10189.74,1
"mu[1224]",2.48,0,0.41,1.65,2.22,2.49,2.74,3.27,10189.74,1
"mu[1225]",3.18,0,0.47,2.21,2.89,3.19,3.48,4.09,10040.66,1
"mu[1226]",3.18,0,0.47,2.21,2.89,3.19,3.48,4.09,10040.66,1
"mu[1227]",3.18,0,0.47,2.21,2.89,3.19,3.48,4.09,10040.66,1
"mu[1228]",3.52,0.01,0.52,2.46,3.2,3.53,3.85,4.53,10059,1
"mu[1229]",3.52,0.01,0.52,2.46,3.2,3.53,3.85,4.53,10059,1
"mu[1230]",3.52,0.01,0.52,2.46,3.2,3.53,3.85,4.53,10059,1
"mu[1231]",3.52,0.01,0.52,2.46,3.2,3.53,3.85,4.53,10059,1
"mu[1232]",3.37,0.01,0.52,2.33,3.04,3.37,3.69,4.39,10057.97,1
"mu[1233]",3.37,0.01,0.52,2.33,3.04,3.37,3.69,4.39,10057.97,1
"mu[1234]",3.37,0.01,0.52,2.33,3.04,3.37,3.69,4.39,10057.97,1
"mu[1235]",3.37,0.01,0.52,2.33,3.04,3.37,3.69,4.39,10057.97,1
"mu[1236]",2.68,0,0.47,1.7,2.38,2.69,2.99,3.61,9898.73,1
"mu[1237]",2.68,0,0.47,1.7,2.38,2.69,2.99,3.61,9898.73,1
"mu[1238]",2.68,0,0.47,1.7,2.38,2.69,2.99,3.61,9898.73,1
"mu[1239]",2.68,0,0.47,1.7,2.38,2.69,2.99,3.61,9898.73,1
"mu[1240]",1.58,0,0.41,0.81,1.3,1.56,1.84,2.43,8781.32,1
"mu[1241]",1.58,0,0.41,0.81,1.3,1.56,1.84,2.43,8781.32,1
"mu[1242]",1.58,0,0.41,0.81,1.3,1.56,1.84,2.43,8781.32,1
"mu[1243]",1.58,0,0.41,0.81,1.3,1.56,1.84,2.43,8781.32,1
"mu[1244]",0.39,0,0.25,0.03,0.21,0.35,0.53,0.99,5179.58,1
